ID,Item_Name,Brand,Model,Category,Year_of_Purchase,Condition,Quantity,Weight_kg,Recycle_Method,Location,Recycling_Facility,Collection_Date,End_Use,Recycled_Price_USD,Toxic_Components,E-Waste_Collector,Carbon_Footprint,Exported_To
7650,Refrigerator,Panasonic,Panasonic Model 243,Laptop,2023,Broken,3,7.53,Both,Dhaka,Facility B,2024-04-14,E-Waste Disposal,7.34,Cadmium,Green Electronics,9.6,Brazil
7154,Air Conditioner,Samsung,Samsung Model 856,Mobile,2021,Broken,4,18.53,Manual,Berlin,Facility C,2024-03-21,Parts for Electronics,43.05,Mercury,Green Electronics,3.45,USA
1161,Laptop,Sony,Sony Model 520,Laptop,2020,Broken,4,15.74,Both,Shanghai,Facility A,2024-04-24,Raw Materials,172.13,Mercury,E-Waste Inc.,8.61,China
1803,TV,Samsung,Samsung Model 535,TV,2016,Working,3,17.11,Manual,Dhaka,Facility B,2024-04-04,Raw Materials,58.63,Lead,E-Waste Inc.,2.35,Brazil
9749,Headphone,Dell,Dell Model 139,Laptop,2019,Working,3,5.43,Manual,London,Facility D,2024-03-27,Raw Materials,66.98,None,EcoWaste Solutions,3.99,China
4054,Refrigerator,Dell,Dell Model 782,Appliance,2011,Working,4,2.9,Both,Berlin,Facility B,2023-12-04,Parts for Electronics,7.27,None,EcoWaste Solutions,5.29,China
4816,Refrigerator,LG,LG Model 752,Laptop,2011,Working,3,9.64,Manual,Mumbai,Facility D,2024-10-18,Parts for Electronics,71.3,Cadmium,EcoWaste Solutions,19.57,China
7225,Air Conditioner,Apple,Apple Model 643,Appliance,2016,Working,2,7.21,Both,Dhaka,Facility D,2024-08-09,Parts for Electronics,41.09,Cadmium,EcoWaste Solutions,11.05,Germany
6490,Washing Machine,Samsung,Samsung Model 676,TV,2022,Working,5,18.28,Automated,Dhaka,Facility A,2024-08-12,Raw Materials,27.83,Cadmium,Green Electronics,15.01,Brazil
4829,Refrigerator,LG,LG Model 137,Mobile,2022,Broken,1,10.87,Manual,Dhaka,Facility B,2024-01-07,Raw Materials,88.18,Mercury,E-Waste Inc.,4.94,Germany
3675,Headphone,Sony,Sony Model 874,Appliance,2011,Working,2,15.88,Manual,Mumbai,Facility C,2024-02-12,Raw Materials,22.16,Lead,Green Electronics,1.52,India
5558,Headphone,Panasonic,Panasonic Model 925,TV,2021,Partially Working,2,18.72,Automated,London,Facility A,2024-08-05,E-Waste Disposal,176.75,Cadmium,E-Waste Inc.,13.8,Brazil
5405,TV,Samsung,Samsung Model 630,Laptop,2012,Working,4,8.11,Automated,London,Facility C,2024-03-28,E-Waste Disposal,144.79,None,EcoWaste Solutions,3.13,Brazil
7432,Smartphone,HP,HP Model 290,TV,2022,Partially Working,2,14.2,Manual,London,Facility B,2024-07-07,E-Waste Disposal,160.14,Mercury,Green Electronics,16.72,Brazil
6534,Air Conditioner,HP,HP Model 421,Laptop,2022,Broken,3,8.08,Manual,Dhaka,Facility C,2024-01-27,Parts for Electronics,147.03,Cadmium,Green Electronics,10.84,Germany
3348,Air Conditioner,Samsung,Samsung Model 873,Mobile,2022,Broken,3,7.32,Manual,Mumbai,Facility A,2023-11-30,Parts for Electronics,62.45,Cadmium,E-Waste Inc.,10.08,USA
5749,Headphone,Xiaomi,Xiaomi Model 890,TV,2015,Working,4,6.06,Automated,Dhaka,Facility C,2024-06-21,E-Waste Disposal,150.06,Lead,EcoWaste Solutions,6.87,USA
2227,Smartphone,Sony,Sony Model 550,Appliance,2019,Working,3,12.52,Automated,Dhaka,Facility B,2023-12-02,Parts for Electronics,183.86,Cadmium,Green Electronics,2.91,USA
7999,Microwave,Sony,Sony Model 302,Laptop,2021,Broken,5,17.38,Manual,Dhaka,Facility A,2024-01-26,E-Waste Disposal,65.47,Lead,EcoWaste Solutions,10.3,China
2872,Headphone,Panasonic,Panasonic Model 947,Laptop,2014,Working,4,5.8,Manual,Shanghai,Facility A,2024-06-29,Parts for Electronics,185.46,Mercury,EcoWaste Solutions,11.05,USA
3181,Air Conditioner,Apple,Apple Model 563,TV,2013,Working,5,7.4,Automated,Shanghai,Facility A,2024-07-30,Raw Materials,21.7,Cadmium,EcoWaste Solutions,3.69,Germany
9713,Headphone,Apple,Apple Model 274,Mobile,2018,Broken,3,18.19,Automated,Dhaka,Facility B,2024-06-09,E-Waste Disposal,9.77,Lead,Green Electronics,13.22,India
5312,Headphone,HP,HP Model 249,Mobile,2011,Broken,2,4.72,Automated,Dhaka,Facility D,2024-04-05,Raw Materials,157.38,Cadmium,E-Waste Inc.,9.46,USA
3895,Air Conditioner,HP,HP Model 391,Laptop,2012,Working,2,1.12,Both,New York,Facility A,2024-10-02,Raw Materials,124.81,Mercury,Green Electronics,7.53,India
9990,Washing Machine,Dell,Dell Model 718,Laptop,2022,Partially Working,2,15.42,Manual,London,Facility D,2023-12-07,E-Waste Disposal,93.38,Lead,EcoWaste Solutions,4.3,Germany
941,Refrigerator,Apple,Apple Model 754,Laptop,2022,Partially Working,3,17.33,Both,Shanghai,Facility D,2024-08-16,E-Waste Disposal,110.13,Mercury,Green Electronics,15.97,Brazil
8484,TV,HP,HP Model 718,TV,2013,Partially Working,3,13.11,Automated,New York,Facility C,2024-05-11,Raw Materials,75.72,Lead,E-Waste Inc.,17.48,India
4667,Microwave,Sony,Sony Model 209,TV,2018,Broken,4,19.96,Both,Berlin,Facility A,2023-12-28,Parts for Electronics,151.97,Cadmium,Green Electronics,17.5,USA
5910,Microwave,Panasonic,Panasonic Model 257,Laptop,2010,Broken,5,12.47,Automated,London,Facility B,2024-09-14,Parts for Electronics,183.93,Lead,EcoWaste Solutions,16.74,India
8434,Air Conditioner,LG,LG Model 778,Laptop,2016,Partially Working,2,18.53,Manual,London,Facility A,2024-07-29,Raw Materials,19.44,None,E-Waste Inc.,6.62,USA
1450,Smartphone,Samsung,Samsung Model 911,Mobile,2013,Broken,2,9.47,Automated,Berlin,Facility D,2023-12-17,E-Waste Disposal,142.18,Mercury,Green Electronics,17.12,USA
3074,Air Conditioner,HP,HP Model 284,Appliance,2019,Broken,4,4.04,Automated,London,Facility C,2024-07-26,E-Waste Disposal,33.39,Lead,EcoWaste Solutions,10.55,Germany
2891,Smartphone,Sony,Sony Model 236,Appliance,2017,Partially Working,1,5.9,Manual,Dhaka,Facility A,2023-12-18,Raw Materials,198.25,Mercury,E-Waste Inc.,2.43,USA
8138,Headphone,HP,HP Model 869,Appliance,2021,Partially Working,2,1.38,Both,Mumbai,Facility B,2024-08-27,Parts for Electronics,91.0,Lead,Green Electronics,10.46,Germany
8755,Headphone,Xiaomi,Xiaomi Model 192,Appliance,2011,Working,5,16.63,Both,Shanghai,Facility D,2024-07-31,Raw Materials,110.62,Cadmium,E-Waste Inc.,6.7,Brazil
7298,Microwave,HP,HP Model 835,Appliance,2013,Working,5,16.21,Automated,Dhaka,Facility C,2024-06-26,E-Waste Disposal,42.7,Cadmium,Green Electronics,9.78,Brazil
6607,Smartphone,LG,LG Model 755,Laptop,2022,Broken,5,16.56,Automated,Mumbai,Facility D,2024-10-31,E-Waste Disposal,137.32,None,E-Waste Inc.,9.52,China
3500,Washing Machine,Xiaomi,Xiaomi Model 194,TV,2017,Working,4,4.3,Both,London,Facility B,2024-02-24,E-Waste Disposal,54.26,Cadmium,E-Waste Inc.,6.41,Brazil
9339,Microwave,Apple,Apple Model 934,Appliance,2011,Broken,5,1.72,Both,Berlin,Facility C,2024-10-11,Parts for Electronics,15.94,Mercury,Green Electronics,17.68,Germany
8973,Washing Machine,LG,LG Model 833,Laptop,2012,Partially Working,5,6.62,Automated,Mumbai,Facility D,2023-12-01,E-Waste Disposal,90.36,Mercury,E-Waste Inc.,14.01,India
4651,Air Conditioner,Apple,Apple Model 697,Laptop,2013,Broken,1,7.51,Both,Mumbai,Facility C,2024-06-26,Parts for Electronics,166.22,Cadmium,Green Electronics,18.79,India
6532,TV,LG,LG Model 887,Laptop,2018,Broken,5,6.35,Both,Dhaka,Facility D,2024-04-14,Parts for Electronics,75.51,Mercury,E-Waste Inc.,4.45,USA
2779,Headphone,LG,LG Model 593,Laptop,2010,Partially Working,3,12.16,Manual,Shanghai,Facility D,2024-04-10,Parts for Electronics,160.99,Cadmium,EcoWaste Solutions,6.97,USA
9468,Smartphone,Panasonic,Panasonic Model 513,TV,2016,Working,5,0.99,Manual,Mumbai,Facility C,2024-05-22,E-Waste Disposal,6.39,None,E-Waste Inc.,17.82,Brazil
5714,Air Conditioner,Sony,Sony Model 528,Mobile,2012,Broken,3,17.53,Both,Dhaka,Facility B,2024-01-16,E-Waste Disposal,168.68,Lead,Green Electronics,14.28,China
8084,Washing Machine,LG,LG Model 550,TV,2022,Partially Working,5,0.73,Both,London,Facility C,2023-12-17,Parts for Electronics,196.93,Cadmium,E-Waste Inc.,9.25,China
6291,Laptop,Xiaomi,Xiaomi Model 385,Mobile,2018,Broken,4,13.33,Manual,London,Facility C,2023-12-26,E-Waste Disposal,40.17,Cadmium,E-Waste Inc.,10.25,Germany
1722,TV,LG,LG Model 594,TV,2013,Broken,4,1.19,Both,Mumbai,Facility B,2024-03-17,Raw Materials,199.54,None,EcoWaste Solutions,8.78,Germany
3205,TV,Dell,Dell Model 182,TV,2021,Partially Working,1,10.11,Manual,New York,Facility B,2024-07-20,Raw Materials,172.35,None,EcoWaste Solutions,5.87,China
8056,TV,LG,LG Model 427,Laptop,2020,Working,5,12.91,Both,New York,Facility B,2024-07-25,Raw Materials,197.87,Cadmium,Green Electronics,14.61,Germany
4723,Headphone,LG,LG Model 661,Mobile,2019,Broken,1,11.39,Automated,Mumbai,Facility B,2024-10-03,E-Waste Disposal,168.26,Lead,EcoWaste Solutions,3.04,India
6297,TV,Sony,Sony Model 513,Laptop,2012,Working,3,19.28,Both,Dhaka,Facility D,2024-06-06,Raw Materials,72.74,Lead,EcoWaste Solutions,9.74,Germany
6490,TV,Xiaomi,Xiaomi Model 662,Mobile,2021,Working,1,3.54,Automated,Shanghai,Facility D,2024-08-18,Parts for Electronics,156.68,None,EcoWaste Solutions,8.86,Brazil
7742,Washing Machine,Xiaomi,Xiaomi Model 775,Appliance,2021,Partially Working,5,9.43,Manual,Shanghai,Facility A,2024-10-15,E-Waste Disposal,7.29,Lead,E-Waste Inc.,6.31,USA
8482,Smartphone,Sony,Sony Model 887,Mobile,2022,Broken,4,7.28,Manual,Dhaka,Facility B,2024-03-16,Parts for Electronics,159.48,None,Green Electronics,18.93,USA
955,Laptop,Sony,Sony Model 971,Appliance,2019,Partially Working,3,6.14,Manual,Mumbai,Facility A,2024-04-29,E-Waste Disposal,120.96,None,Green Electronics,18.54,China
7504,Air Conditioner,Sony,Sony Model 415,Mobile,2021,Working,5,19.21,Both,Berlin,Facility B,2024-10-26,E-Waste Disposal,181.6,None,Green Electronics,11.71,India
7735,Washing Machine,Sony,Sony Model 598,TV,2019,Broken,2,19.58,Automated,London,Facility C,2024-10-26,Parts for Electronics,112.92,Mercury,E-Waste Inc.,10.88,Germany
7526,Washing Machine,HP,HP Model 494,Appliance,2011,Broken,2,5.19,Manual,Mumbai,Facility A,2024-01-11,Raw Materials,189.3,Lead,Green Electronics,2.48,USA
4265,Microwave,Panasonic,Panasonic Model 761,Mobile,2012,Partially Working,4,10.08,Both,New York,Facility C,2024-05-01,Parts for Electronics,106.46,Mercury,EcoWaste Solutions,1.49,USA
8345,Headphone,Apple,Apple Model 297,Appliance,2017,Partially Working,5,1.39,Manual,Shanghai,Facility B,2024-06-10,Parts for Electronics,76.41,Lead,EcoWaste Solutions,16.08,India
515,Microwave,Samsung,Samsung Model 589,Laptop,2015,Working,5,0.92,Manual,London,Facility A,2024-05-26,E-Waste Disposal,37.91,Cadmium,EcoWaste Solutions,8.72,Brazil
6091,Refrigerator,Apple,Apple Model 475,TV,2012,Broken,4,13.74,Manual,London,Facility B,2024-01-25,Parts for Electronics,68.08,Mercury,E-Waste Inc.,3.69,USA
6148,Air Conditioner,Sony,Sony Model 746,Appliance,2016,Partially Working,5,1.79,Manual,Mumbai,Facility A,2024-02-25,E-Waste Disposal,46.11,Cadmium,Green Electronics,4.79,Brazil
275,Washing Machine,HP,HP Model 715,Laptop,2016,Broken,5,3.2,Manual,Dhaka,Facility A,2024-06-03,Parts for Electronics,198.67,Mercury,Green Electronics,15.13,Brazil
3800,Headphone,Samsung,Samsung Model 353,Mobile,2019,Working,3,8.22,Both,London,Facility D,2024-07-23,Raw Materials,188.34,Cadmium,E-Waste Inc.,12.77,USA
3982,TV,Dell,Dell Model 338,Appliance,2015,Partially Working,4,3.73,Automated,London,Facility A,2024-01-12,Parts for Electronics,23.77,Mercury,E-Waste Inc.,12.3,Brazil
3357,Microwave,Samsung,Samsung Model 273,TV,2016,Working,1,5.31,Both,Shanghai,Facility C,2024-05-04,Parts for Electronics,100.82,Lead,Green Electronics,3.79,USA
5788,Air Conditioner,HP,HP Model 222,TV,2020,Working,5,10.6,Automated,Dhaka,Facility C,2023-12-23,E-Waste Disposal,181.39,Cadmium,E-Waste Inc.,14.0,Brazil
9327,TV,Sony,Sony Model 373,Mobile,2022,Partially Working,5,2.25,Manual,Berlin,Facility C,2024-11-04,Parts for Electronics,60.71,None,E-Waste Inc.,8.91,Brazil
7345,Smartphone,LG,LG Model 188,TV,2015,Working,2,13.14,Both,New York,Facility C,2024-09-12,Parts for Electronics,46.61,Mercury,E-Waste Inc.,8.12,India
4302,Microwave,Dell,Dell Model 956,Mobile,2021,Broken,5,5.72,Manual,Berlin,Facility D,2024-11-14,Parts for Electronics,123.56,Cadmium,Green Electronics,11.42,China
767,Refrigerator,LG,LG Model 384,Laptop,2013,Working,2,2.1,Manual,London,Facility B,2024-04-09,Parts for Electronics,181.37,Cadmium,E-Waste Inc.,1.7,China
4097,Microwave,Dell,Dell Model 314,Appliance,2021,Broken,3,18.9,Both,Shanghai,Facility A,2024-03-07,Parts for Electronics,9.57,Cadmium,Green Electronics,9.1,China
7179,Smartphone,Samsung,Samsung Model 127,Laptop,2021,Broken,4,1.93,Manual,Mumbai,Facility A,2024-06-20,Raw Materials,156.65,None,E-Waste Inc.,15.53,China
7676,Refrigerator,Xiaomi,Xiaomi Model 122,Mobile,2012,Working,2,18.03,Both,Dhaka,Facility C,2024-05-13,Parts for Electronics,158.58,Lead,E-Waste Inc.,16.66,Brazil
5963,Headphone,Xiaomi,Xiaomi Model 562,Laptop,2015,Working,2,5.56,Automated,Mumbai,Facility D,2024-10-14,Raw Materials,159.99,Cadmium,E-Waste Inc.,11.65,USA
4897,Air Conditioner,HP,HP Model 276,Appliance,2019,Partially Working,1,14.54,Both,Berlin,Facility B,2024-06-15,Parts for Electronics,92.69,Mercury,Green Electronics,16.21,USA
8082,Laptop,Panasonic,Panasonic Model 179,Appliance,2022,Working,2,1.87,Both,London,Facility A,2024-04-29,Parts for Electronics,20.89,Mercury,EcoWaste Solutions,14.23,India
6494,Microwave,HP,HP Model 756,Mobile,2013,Partially Working,1,6.02,Automated,London,Facility B,2024-10-22,Parts for Electronics,76.33,Mercury,Green Electronics,5.92,India
3608,Refrigerator,Panasonic,Panasonic Model 702,TV,2013,Working,1,16.52,Automated,Berlin,Facility C,2024-06-13,E-Waste Disposal,6.22,None,EcoWaste Solutions,6.86,Brazil
9632,Laptop,Panasonic,Panasonic Model 941,TV,2018,Working,5,9.41,Manual,Mumbai,Facility D,2024-01-25,E-Waste Disposal,194.21,None,E-Waste Inc.,10.79,China
2130,Laptop,Apple,Apple Model 902,Mobile,2015,Partially Working,5,15.32,Automated,Dhaka,Facility C,2024-08-14,Parts for Electronics,60.66,Mercury,Green Electronics,6.55,Brazil
7378,Smartphone,Apple,Apple Model 687,Mobile,2014,Broken,2,10.82,Automated,Berlin,Facility A,2024-09-29,E-Waste Disposal,150.7,Mercury,E-Waste Inc.,16.3,Brazil
2986,Headphone,Xiaomi,Xiaomi Model 472,Appliance,2019,Broken,3,10.2,Manual,Dhaka,Facility C,2024-06-28,Raw Materials,39.76,Lead,E-Waste Inc.,9.85,Brazil
8645,TV,Sony,Sony Model 398,TV,2019,Broken,4,13.45,Both,London,Facility B,2024-04-29,E-Waste Disposal,93.19,None,EcoWaste Solutions,12.78,Germany
5000,Air Conditioner,Panasonic,Panasonic Model 769,Mobile,2018,Working,4,12.56,Both,Berlin,Facility A,2024-03-13,E-Waste Disposal,183.22,Lead,E-Waste Inc.,10.65,USA
1627,Smartphone,LG,LG Model 488,Mobile,2022,Working,1,10.34,Automated,Dhaka,Facility B,2024-08-02,Parts for Electronics,39.71,Cadmium,Green Electronics,13.81,India
7407,Air Conditioner,Dell,Dell Model 994,Appliance,2017,Broken,5,8.59,Automated,London,Facility C,2024-03-11,Raw Materials,108.09,Lead,E-Waste Inc.,9.41,India
985,Refrigerator,LG,LG Model 559,Appliance,2013,Working,4,15.08,Automated,Mumbai,Facility B,2024-10-30,Parts for Electronics,176.98,Lead,Green Electronics,14.26,Brazil
7871,Laptop,LG,LG Model 309,Appliance,2021,Working,4,4.15,Both,Mumbai,Facility A,2024-02-23,E-Waste Disposal,35.13,Cadmium,E-Waste Inc.,17.48,Brazil
1460,Smartphone,HP,HP Model 652,Laptop,2019,Working,4,12.96,Automated,London,Facility A,2024-05-25,E-Waste Disposal,8.11,None,E-Waste Inc.,13.29,India
7964,Refrigerator,Samsung,Samsung Model 615,Mobile,2019,Broken,3,13.61,Manual,Mumbai,Facility B,2024-09-14,Raw Materials,124.13,Cadmium,Green Electronics,17.28,Brazil
8881,Laptop,Xiaomi,Xiaomi Model 445,TV,2016,Broken,5,17.06,Automated,Shanghai,Facility A,2024-09-13,Parts for Electronics,98.11,Cadmium,Green Electronics,13.4,China
8162,Air Conditioner,Xiaomi,Xiaomi Model 581,Appliance,2014,Working,5,2.11,Both,Berlin,Facility B,2024-01-02,Parts for Electronics,111.28,None,Green Electronics,7.13,USA
726,Laptop,Panasonic,Panasonic Model 535,Mobile,2013,Broken,5,3.56,Both,Dhaka,Facility B,2024-10-31,E-Waste Disposal,175.21,None,EcoWaste Solutions,5.31,India
9246,Refrigerator,Panasonic,Panasonic Model 686,Appliance,2013,Broken,2,8.78,Manual,London,Facility C,2024-05-03,Raw Materials,30.48,Mercury,E-Waste Inc.,13.94,USA
5038,Washing Machine,LG,LG Model 662,Mobile,2022,Partially Working,3,1.73,Both,Mumbai,Facility A,2023-12-03,Parts for Electronics,144.85,None,E-Waste Inc.,6.47,Brazil
2311,Smartphone,HP,HP Model 438,Laptop,2010,Working,1,16.61,Both,London,Facility D,2024-05-20,Raw Materials,84.19,Lead,Green Electronics,11.76,China
7196,Headphone,Xiaomi,Xiaomi Model 110,Appliance,2016,Working,5,9.51,Manual,New York,Facility C,2024-01-28,Parts for Electronics,85.38,Cadmium,E-Waste Inc.,16.92,USA
5979,Laptop,Xiaomi,Xiaomi Model 932,Laptop,2019,Working,4,3.06,Manual,Mumbai,Facility B,2024-04-07,E-Waste Disposal,52.53,Cadmium,EcoWaste Solutions,11.95,Germany
4997,Washing Machine,Sony,Sony Model 503,Laptop,2018,Partially Working,1,15.88,Manual,Dhaka,Facility A,2024-10-23,E-Waste Disposal,85.82,None,Green Electronics,7.02,China
9237,TV,Xiaomi,Xiaomi Model 557,Mobile,2012,Working,5,18.53,Both,Berlin,Facility B,2024-11-17,Raw Materials,140.72,Mercury,EcoWaste Solutions,4.89,China
4734,Laptop,Apple,Apple Model 886,TV,2019,Broken,4,7.19,Manual,Mumbai,Facility A,2023-11-25,E-Waste Disposal,173.6,Mercury,Green Electronics,5.41,India
9439,Laptop,HP,HP Model 414,TV,2013,Working,3,17.48,Manual,New York,Facility D,2024-09-21,E-Waste Disposal,175.63,Lead,E-Waste Inc.,8.97,Germany
4587,Headphone,LG,LG Model 160,Appliance,2021,Partially Working,5,16.09,Manual,New York,Facility B,2023-12-10,Parts for Electronics,13.24,Mercury,Green Electronics,14.01,India
282,Air Conditioner,Dell,Dell Model 356,Mobile,2015,Partially Working,3,6.87,Automated,Mumbai,Facility C,2024-05-03,Parts for Electronics,9.17,Cadmium,E-Waste Inc.,7.22,Germany
2678,Headphone,LG,LG Model 593,Mobile,2022,Working,4,2.7,Automated,London,Facility B,2024-11-16,E-Waste Disposal,14.82,Mercury,Green Electronics,2.06,USA
6660,Washing Machine,HP,HP Model 886,Mobile,2019,Broken,5,13.08,Automated,London,Facility C,2024-10-05,Parts for Electronics,162.31,Cadmium,EcoWaste Solutions,15.11,USA
1451,TV,Xiaomi,Xiaomi Model 558,Mobile,2019,Partially Working,4,7.1,Both,Shanghai,Facility D,2024-05-18,Parts for Electronics,139.17,Mercury,E-Waste Inc.,9.02,China
3193,TV,Dell,Dell Model 913,Appliance,2014,Partially Working,4,11.34,Manual,Shanghai,Facility C,2024-04-30,Raw Materials,172.17,None,E-Waste Inc.,6.53,China
6483,Smartphone,Sony,Sony Model 181,Mobile,2022,Partially Working,4,13.34,Manual,Mumbai,Facility A,2023-11-22,E-Waste Disposal,76.17,Lead,E-Waste Inc.,11.21,USA
5604,Washing Machine,Panasonic,Panasonic Model 163,TV,2011,Working,2,19.9,Automated,Mumbai,Facility C,2023-12-13,Parts for Electronics,70.88,None,E-Waste Inc.,12.49,China
9951,Washing Machine,Panasonic,Panasonic Model 858,TV,2015,Partially Working,3,13.78,Manual,Shanghai,Facility C,2024-08-26,Raw Materials,35.55,None,EcoWaste Solutions,4.74,USA
6848,Smartphone,Apple,Apple Model 107,Appliance,2013,Partially Working,4,5.27,Manual,Berlin,Facility A,2024-04-10,E-Waste Disposal,80.47,Cadmium,E-Waste Inc.,13.32,India
5958,TV,HP,HP Model 284,Mobile,2014,Partially Working,2,4.37,Both,Berlin,Facility A,2023-11-23,Raw Materials,138.85,Mercury,EcoWaste Solutions,14.2,Brazil
9811,Laptop,Dell,Dell Model 838,Mobile,2019,Working,3,4.11,Both,London,Facility D,2024-01-26,E-Waste Disposal,127.02,Cadmium,EcoWaste Solutions,5.31,Germany
8146,Air Conditioner,Dell,Dell Model 570,TV,2017,Partially Working,2,11.38,Manual,London,Facility D,2023-12-03,E-Waste Disposal,167.15,Mercury,EcoWaste Solutions,16.31,Germany
4827,Washing Machine,Xiaomi,Xiaomi Model 627,Mobile,2015,Broken,4,7.17,Manual,London,Facility B,2024-08-09,E-Waste Disposal,47.35,Mercury,EcoWaste Solutions,8.13,Brazil
3582,TV,Xiaomi,Xiaomi Model 164,Mobile,2017,Working,5,19.46,Automated,Shanghai,Facility B,2024-04-23,Raw Materials,31.34,Mercury,EcoWaste Solutions,6.83,India
2676,Washing Machine,LG,LG Model 301,Mobile,2013,Partially Working,3,6.06,Manual,Mumbai,Facility D,2024-08-10,Raw Materials,183.32,None,Green Electronics,13.06,India
44,Air Conditioner,Sony,Sony Model 887,Appliance,2011,Partially Working,5,12.84,Both,Mumbai,Facility D,2024-06-30,Parts for Electronics,191.97,Lead,E-Waste Inc.,2.5,China
6006,TV,LG,LG Model 246,Laptop,2010,Broken,3,1.02,Automated,Shanghai,Facility B,2024-07-08,Raw Materials,52.9,Mercury,Green Electronics,2.34,Brazil
9309,Microwave,Samsung,Samsung Model 388,TV,2010,Partially Working,4,11.87,Automated,New York,Facility D,2024-06-10,Parts for Electronics,136.79,None,E-Waste Inc.,1.51,China
3028,Microwave,HP,HP Model 590,TV,2011,Broken,1,8.91,Manual,Berlin,Facility C,2024-10-27,E-Waste Disposal,116.79,Mercury,EcoWaste Solutions,1.98,India
7101,Refrigerator,Sony,Sony Model 564,TV,2023,Partially Working,4,16.02,Both,Shanghai,Facility D,2024-07-14,E-Waste Disposal,39.42,Lead,E-Waste Inc.,2.91,India
9336,Laptop,Xiaomi,Xiaomi Model 636,Mobile,2017,Working,1,16.55,Both,New York,Facility D,2024-10-04,Raw Materials,196.24,Cadmium,Green Electronics,18.28,China
1002,Smartphone,Samsung,Samsung Model 536,Mobile,2021,Working,1,6.53,Automated,Mumbai,Facility C,2024-05-12,E-Waste Disposal,100.78,Cadmium,E-Waste Inc.,1.8,China
2584,Microwave,Dell,Dell Model 950,Mobile,2021,Working,4,6.52,Both,Shanghai,Facility C,2024-09-05,Parts for Electronics,199.58,None,EcoWaste Solutions,8.78,India
